Delta1,Delta2,Delta3,Delta4,Delta5,Delta6,Delta7,Delta8,Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Alpha1,Alpha2,Alpha3,Alpha4,Alpha5,Alpha6,Alpha7,Alpha8,BetaLow1,BetaLow2,BetaLow3,BetaLow4,BetaLow5,BetaLow6,BetaLow7,BetaLow8,BetaMid1,BetaMid2,BetaMid3,BetaMid4,BetaMid5,BetaMid6,BetaMid7,BetaMid8,BetaHigh1,BetaHigh2,BetaHigh3,BetaHigh4,BetaHigh5,BetaHigh6,BetaHigh7,BetaHigh8,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Delta_Avg,Theta_Avg,Alpha_Avg,BetaLow_Avg,BetaMid_Avg,BetaHigh_Avg,Gamma_Avg,Delta_Bipolar_Avg,Theta_Bipolar_Avg,Alpha_Bipolar_Avg,BetaLow_Bipolar_Avg,BetaMid_Bipolar_Avg,BetaHigh_Bipolar_Avg,Gamma_Bipolar_Avg,Label
24.89,26.341,25.532,26.261,24.984,24.197,23.952,24.573,20.908,25.174,21.552,22.301,20.423,22.355,18.249,19.571,19.671,28.454,21.952,22.567,20.935,25.001,19.292,17.655,19.559,30.827,22.259,21.981,21.089,26.983,18.171,16.654,19.747,29.015,21.526,25.072,19.923,23.922,17.217,17.528,27.29,35.879,29.39,33.711,27.881,32.132,24.624,25.034,31.366,39.2,32.994,36.823,31.046,34.182,27.448,27.903,25.091,21.317,21.941,22.19,21.744,29.493,32.62,21.631,22.214,25.282,26.517,25.423,34.964,38.129,Crunch
24.898,26.37,25.546,26.124,25.058,24.31,24.126,24.758,20.646,24.647,21.344,22.372,20.269,22.214,18.18,19.634,19.797,28.741,22.106,22.309,21.104,25.33,19.493,17.656,20.162,31.419,22.831,22.776,21.539,27.537,18.526,16.948,19.896,29.117,21.828,26.183,20.173,23.961,17.427,18.133,27.203,35.958,29.324,33.617,27.855,32.225,24.654,24.985,31.235,39.214,32.958,36.692,31.02,34.249,27.396,27.756,25.149,21.163,22.067,22.717,22.09,29.478,32.565,21.439,21.975,25.425,27.32,25.919,35.038,38.066,Crunch
24.9,26.419,25.555,26.157,25.077,24.382,24.203,24.759,20.485,24.455,21.246,22.912,20.259,22.172,18.387,19.899,20.132,29.1,22.412,22.628,21.471,25.734,19.913,17.977,20.774,31.985,23.362,23.111,22.012,28.069,18.979,17.258,20.323,29.389,22.497,26.99,20.755,24.283,17.885,18.669,27.17,36.037,29.431,33.757,27.999,32.332,24.784,25.129,31.18,39.086,32.989,37.35,31.02,34.107,27.334,28.081,25.182,21.227,22.421,23.194,22.599,29.58,32.643,21.712,22.255,25.769,27.977,26.388,35.088,38.339,Crunch
24.894,26.44,25.559,26.16,25.077,24.371,24.215,24.711,19.923,24.102,20.818,23.757,20.002,21.968,18.213,20.016,20.391,29.413,22.611,23.771,21.695,25.972,20.132,18.24,21.063,32.379,23.629,23.234,22.306,28.44,19.33,17.449,20.613,29.51,22.905,27.57,21.101,24.453,18.214,19.032,26.918,35.998,29.254,33.347,27.909,32.304,24.769,25.015,30.829,38.728,32.678,37.357,30.724,33.781,27.069,28.055,25.178,21.1,22.778,23.479,22.925,29.439,32.403,21.8,22.629,26.421,28.42,26.668,34.891,38.171,Crunch
24.924,26.442,25.59,26.208,25.091,24.392,24.244,24.739,19.59,23.802,20.487,23.416,19.739,21.716,18.095,19.848,20.501,29.601,22.714,25.491,21.804,26.038,20.198,18.609,20.98,32.614,23.607,23.962,22.314,28.647,19.371,17.361,20.753,29.523,23.309,28.329,21.372,24.456,18.36,19.325,26.788,35.644,28.816,33.098,27.434,31.923,24.388,24.636,31.545,38.479,32.918,37.918,30.67,33.431,26.913,28.119,25.204,20.837,23.119,23.607,23.178,29.091,32.499,21.734,22.625,27.179,28.87,26.879,34.787,38.597,Crunch
25.056,26.48,25.703,26.485,25.158,24.443,24.312,24.829,19.472,23.705,20.407,23.524,19.662,21.61,18.021,19.665,20.417,29.699,22.655,26.393,21.776,26.045,20.136,18.738,20.867,32.737,23.544,25.158,22.264,28.739,19.342,17.514,21.003,29.416,23.737,29.503,21.737,24.377,18.735,19.974,25.718,34.93,27.766,32.694,26.426,31.187,23.371,23.908,31.32,37.891,32.549,37.979,30.204,32.883,26.387,27.893,25.308,20.758,23.232,23.771,23.56,28.25,32.138,21.799,22.622,27.6,29.288,27.242,34.251,38.482,Crunch
25.297,26.528,25.889,27.111,25.277,24.496,24.407,24.981,19.501,23.675,20.407,23.301,19.638,21.575,17.98,19.426,20.07,29.543,22.33,26.739,21.454,25.794,19.739,18.419,21.073,32.858,23.71,26.18,22.441,28.831,19.588,18.098,21.294,29.426,24.125,30.118,22.095,24.438,19.126,20.471,25.299,34.878,27.342,32.051,26.133,31.122,23.2,23.597,31.228,37.916,32.466,37.619,30.172,32.908,26.492,27.79,25.498,20.688,23.011,24.097,23.887,27.953,32.074,22.157,22.51,27.664,29.636,27.485,33.912,38.17,Crunch
25.426,26.537,25.97,27.469,25.324,24.498,24.428,25.025,19.6,23.726,20.488,23.32,19.748,21.652,18.146,19.518,19.797,29.179,21.928,26.915,20.98,25.284,19.135,17.948,21.396,32.955,23.886,26.473,22.609,28.871,19.826,18.417,22.42,29.613,25.11,31.37,23.097,24.755,20.161,21.724,25.603,35.026,27.553,32.708,26.335,31.164,23.407,23.772,31.211,38.208,32.55,37.498,30.307,33.098,26.683,27.743,25.585,20.775,22.646,24.304,24.781,28.196,32.162,22.492,22.485,27.545,29.833,28.079,34.09,38.23,Crunch
25.458,26.527,25.983,27.52,25.329,24.502,24.404,25.023,19.627,23.726,20.53,23.288,19.784,21.676,18.209,19.544,19.746,28.901,21.738,26.943,20.675,24.855,18.697,17.701,21.621,32.98,23.937,26.414,22.63,28.832,19.87,18.388,23.093,29.667,25.641,32.047,23.612,24.756,20.626,22.413,26.584,35.07,28.484,35.042,27.069,31.149,24.06,25.269,31.693,38.277,32.979,38.242,30.687,33.157,27.054,28.308,25.593,20.798,22.407,24.334,25.232,29.091,32.55,22.513,22.451,27.329,29.909,28.438,34.928,38.61,Crunch
25.479,26.496,25.986,27.527,25.331,24.503,24.429,25.062,19.454,23.515,20.38,23.278,19.799,21.658,18.211,19.569,19.825,28.66,21.699,26.907,20.579,24.567,18.602,17.707,21.641,32.89,23.851,26.388,22.522,28.694,19.805,18.256,24.023,30.021,26.356,32.69,24.285,25.115,21.168,23.109,26.606,34.803,28.467,35.233,27.001,30.924,24.05,25.45,31.966,38.209,33.241,39.123,30.867,33.117,27.15,28.649,25.602,20.733,22.318,24.256,25.846,29.067,32.79,22.498,22.176,27.062,29.912,28.898,34.891,39.076,Crunch
25.686,26.482,26.085,27.743,25.514,24.67,24.701,25.394,19.46,23.306,20.302,23.236,19.682,21.455,18.149,19.389,20.083,28.371,21.687,26.871,20.562,24.312,18.694,17.841,21.612,32.745,23.739,26.519,22.388,28.521,19.743,18.157,24.382,30.266,26.615,32.815,24.534,25.34,21.35,23.321,26.605,34.684,28.483,35.383,26.974,30.762,24.013,25.49,31.973,38.068,33.237,39.284,30.866,33.041,27.18,28.767,25.784,20.623,22.303,24.178,26.078,29.049,32.802,22.609,21.952,26.789,29.877,29.133,34.796,39.085,Crunch
25.96,26.548,26.289,28.154,25.795,24.951,25.026,25.842,19.509,23.179,20.142,23.162,19.721,21.38,18.333,19.414,20.211,27.966,21.55,26.924,20.46,23.95,18.744,17.925,21.608,32.576,23.635,26.705,22.249,28.346,19.679,18.138,24.641,30.453,26.768,32.839,24.68,25.482,21.463,23.411,26.618,34.498,28.479,35.467,26.934,30.566,23.964,25.52,31.969,37.813,33.185,39.494,30.798,32.737,27.132,28.865,26.071,20.605,22.216,24.117,26.217,29.006,32.749,22.748,21.7,26.485,29.843,29.26,34.624,39.047,Crunch
26.088,26.633,26.412,28.324,25.916,25.107,25.165,26.05,19.629,23.071,20.183,23.506,19.593,21.175,18.22,19.265,20.268,27.773,21.502,26.962,20.434,23.775,18.768,17.95,21.614,32.325,23.495,26.907,22.058,28.087,19.583,18.156,24.68,30.441,26.767,32.833,24.676,25.435,21.465,23.42,26.623,34.453,28.489,35.497,26.956,30.52,24.042,25.586,32.073,37.771,33.408,40.07,31.037,32.698,27.356,29.346,26.212,20.58,22.179,24.028,26.215,29.021,32.97,22.707,21.461,26.342,29.733,29.28,34.565,39.303,Crunch
26.227,26.911,26.558,28.36,26.019,25.263,25.259,26.158,20.459,23.326,20.563,24.075,19.799,21.17,18.598,19.402,20.283,27.751,21.484,27.018,20.418,23.745,18.774,17.938,21.645,32.071,23.388,27.176,21.889,27.836,19.497,18.236,24.64,30.128,26.677,32.831,24.572,25.047,21.411,23.394,26.996,34.396,28.701,35.596,27.109,30.417,24.229,25.791,32.612,38.064,33.887,40.428,31.463,32.903,27.761,29.73,26.344,20.924,22.177,23.967,26.087,29.154,33.356,22.79,21.776,26.335,29.626,29.0,34.578,39.572,Crunch
26.459,27.178,26.766,28.526,26.133,25.345,25.336,26.294,20.533,23.477,20.681,25.055,19.943,21.184,18.748,19.784,20.371,27.72,21.535,27.284,20.401,23.675,18.779,18.131,21.884,31.884,23.435,27.588,21.813,27.614,19.423,18.47,24.648,29.879,26.637,32.847,24.525,24.84,21.399,23.388,27.724,34.37,29.102,35.824,27.348,30.278,24.393,26.037,32.974,38.277,34.237,40.687,31.819,33.06,28.09,30.103,26.505,21.175,22.237,24.014,26.02,29.385,33.656,23.033,22.221,26.366,29.635,28.811,34.807,39.844,Crunch
26.596,26.96,26.719,28.674,25.932,25.031,25.143,26.225,20.773,23.433,20.87,25.453,20.154,21.152,18.901,20.005,20.556,27.582,21.553,27.545,20.339,23.472,18.793,18.453,22.015,31.666,23.37,27.706,21.64,27.324,19.277,18.508,24.716,29.791,26.668,32.92,24.546,24.804,21.414,23.398,28.268,34.288,29.516,36.278,27.581,30.023,24.366,26.317,33.065,38.191,34.313,40.955,31.866,32.888,28.06,30.257,26.41,21.343,22.287,23.938,26.032,29.58,33.699,23.319,22.227,26.363,29.523,28.788,34.994,39.901,Crunch
26.592,26.452,26.473,28.737,25.527,24.5,24.776,26.032,20.194,22.9,20.161,25.774,19.489,20.483,18.573,19.888,20.638,27.521,21.491,27.641,20.199,23.309,18.687,18.56,22.181,31.429,23.346,27.852,21.521,27.084,19.181,18.565,24.705,29.731,26.667,32.991,24.536,24.805,21.383,23.386,28.694,34.347,29.96,36.754,27.911,30.036,24.495,26.655,33.169,38.183,34.41,41.099,31.952,32.874,28.143,30.373,26.136,20.933,22.256,23.895,26.025,29.857,33.775,23.506,22.343,26.395,29.399,28.81,35.299,39.99,Crunch
26.576,26.074,26.283,28.769,25.281,24.189,24.578,25.921,19.956,22.461,19.858,25.791,19.242,20.093,18.337,19.85,20.415,27.425,21.19,27.666,19.81,23.055,18.347,18.473,22.344,31.224,23.377,28.003,21.493,26.921,19.184,18.7,24.703,29.651,26.682,33.058,24.552,24.819,21.393,23.407,28.712,34.333,29.985,36.779,27.927,29.991,24.476,26.654,33.352,38.16,34.584,41.348,32.105,32.87,28.298,30.58,25.959,20.698,22.048,23.906,26.033,29.857,33.912,23.59,22.148,26.354,29.293,28.822,35.293,40.107,Crunch
26.572,25.821,26.175,28.825,25.177,24.027,24.506,25.868,19.726,22.091,19.515,25.978,18.678,19.474,17.928,19.544,19.982,27.135,20.622,27.651,19.285,22.652,18.036,18.387,22.438,31.177,23.425,28.045,21.509,26.901,19.186,18.71,24.693,29.275,26.659,33.173,24.537,24.671,21.414,23.455,28.729,33.981,29.967,36.858,27.899,29.549,24.52,26.743,33.501,38.089,34.715,41.521,32.235,32.773,28.47,30.794,25.871,20.367,21.719,23.924,25.985,29.781,34.012,23.546,22.135,26.165,29.261,28.659,35.099,40.129,Crunch
26.581,25.73,26.162,28.867,25.164,23.965,24.487,25.832,19.703,22.197,19.498,25.98,18.627,19.428,17.845,19.451,19.968,27.053,20.498,27.659,19.304,22.611,18.111,18.461,22.47,31.164,23.443,28.146,21.516,26.9,19.156,18.707,24.798,29.022,26.728,33.322,24.622,24.609,21.571,23.573,28.657,33.494,29.818,36.863,27.719,28.933,24.431,26.723,33.513,38.068,34.721,41.548,32.244,32.727,28.516,30.835,25.849,20.341,21.708,23.938,26.031,29.58,34.022,23.548,22.142,26.056,29.277,28.543,34.751,40.13,Crunch
26.537,25.727,26.122,28.851,25.107,23.952,24.37,25.804,19.475,21.99,19.262,25.97,18.055,18.834,17.167,18.663,20.032,27.087,20.583,27.688,19.407,22.674,18.112,18.482,22.592,31.19,23.589,28.39,21.683,26.917,19.319,18.92,25.145,28.848,27.01,33.702,24.929,24.697,21.948,23.924,29.048,33.529,30.09,36.993,27.927,28.918,24.666,26.857,33.589,37.982,34.756,41.589,32.276,32.565,28.649,30.912,25.809,19.927,21.758,24.075,26.275,29.753,34.04,23.595,21.959,26.01,29.349,28.568,34.797,40.102,Crunch
26.255,25.539,25.83,28.678,24.767,23.724,23.943,25.553,19.526,22.039,19.292,25.978,18.099,18.906,17.19,18.595,19.958,27.034,20.534,27.7,19.286,22.594,17.893,18.402,22.928,31.27,23.979,28.841,22.063,26.941,19.669,19.394,25.501,28.929,27.327,34.022,25.243,24.913,22.306,24.207,29.206,33.489,30.173,37.047,27.978,28.843,24.749,26.888,33.477,37.384,34.561,41.607,32.029,31.756,28.429,30.835,25.536,19.953,21.675,24.386,26.556,29.797,33.76,23.622,21.878,25.903,29.511,28.759,34.857,39.744,Crunch
25.478,24.752,24.965,28.172,23.847,22.866,23.087,24.875,19.533,22.021,19.286,26.013,18.07,18.89,17.069,18.386,19.804,26.902,20.363,27.697,19.093,22.454,17.621,18.249,23.23,31.292,24.288,29.223,22.33,26.885,19.94,19.771,25.976,29.133,27.767,34.441,25.697,25.202,22.793,24.643,29.228,33.471,30.171,37.053,27.977,28.792,24.767,26.894,33.453,37.034,34.484,41.64,31.928,31.431,28.344,30.798,24.755,19.908,21.523,24.62,26.956,29.794,33.639,23.47,21.762,25.694,29.654,29.015,34.839,39.551,Crunch
24.484,23.433,23.838,27.645,22.656,21.603,22.229,24.033,19.355,21.913,19.035,25.905,17.941,18.694,17.087,18.211,19.768,26.821,20.303,27.749,18.935,22.34,17.332,18.036,23.386,31.251,24.442,29.445,22.481,26.787,20.181,20.025,26.145,29.092,27.903,34.599,25.821,25.18,22.926,24.788,29.287,33.433,30.211,37.057,28.023,28.784,24.793,26.918,33.471,37.004,34.485,41.655,31.93,31.391,28.349,30.803,23.74,19.768,21.411,24.75,27.057,29.813,33.636,23.083,21.732,25.567,29.712,29.047,34.793,39.536,Crunch
23.812,22.658,23.143,27.355,21.973,21.016,21.848,23.484,19.309,21.491,18.918,25.968,17.872,18.428,17.271,18.227,19.758,26.762,20.213,27.753,18.818,22.295,17.188,17.853,23.49,31.118,24.556,29.574,22.632,26.63,20.479,20.265,26.245,29.108,27.969,34.66,25.865,25.19,22.951,24.81,29.206,33.139,30.034,36.922,27.819,28.513,24.583,26.745,33.319,36.478,34.25,41.49,31.679,30.938,28.209,30.587,23.161,19.686,21.33,24.843,27.1,29.62,33.369,22.814,21.573,25.451,29.671,29.052,34.599,39.187,Crunch
23.513,22.308,22.859,27.261,21.699,20.781,21.536,23.13,18.971,20.528,18.269,25.869,17.362,16.939,16.923,18.039,19.924,26.662,20.331,27.86,18.978,22.219,17.497,18.03,23.377,30.734,24.438,29.524,22.566,26.229,20.587,20.277,26.223,29.057,27.911,34.553,25.803,25.161,22.894,24.717,29.179,32.067,29.899,36.919,27.611,27.472,24.45,26.801,33.257,36.123,34.138,41.29,31.575,30.769,28.144,30.427,22.886,19.113,21.438,24.717,27.04,29.3,33.215,22.768,21.301,25.436,29.331,28.918,33.953,38.743,Crunch
23.423,22.289,22.743,27.2,21.55,20.598,21.194,22.821,18.844,20.348,18.014,25.785,17.139,16.411,16.701,17.91,19.864,26.143,20.121,27.931,18.784,21.502,17.549,18.094,23.037,30.05,24.002,29.337,22.175,25.48,20.37,20.089,26.206,28.891,27.858,34.439,25.749,25.065,22.852,24.638,29.272,31.665,30.008,37.149,27.698,26.879,24.573,27.075,33.281,35.995,34.169,41.422,31.593,30.553,28.169,30.518,22.727,18.894,21.249,24.318,26.962,29.29,33.213,22.738,21.128,25.215,28.733,28.634,33.758,38.688,Crunch
23.425,22.235,22.73,27.166,21.51,20.441,21.035,22.777,18.771,20.331,17.799,25.409,16.927,16.209,16.503,17.516,19.48,25.259,19.539,27.831,18.057,20.213,16.966,17.761,22.708,29.168,23.562,29.248,21.77,24.506,20.141,19.986,26.182,28.577,27.747,34.358,25.646,24.8,22.807,24.62,29.302,31.467,29.968,37.108,27.612,26.45,24.542,27.063,33.216,35.974,34.054,41.256,31.466,30.529,28.06,30.317,22.665,18.683,20.638,23.886,26.842,29.189,33.109,22.736,20.982,24.774,27.983,28.302,33.659,38.594,Crunch
23.423,22.157,22.729,27.186,21.531,20.37,21.004,22.858,18.735,20.194,17.81,24.783,16.954,16.163,16.453,17.387,19.145,24.177,19.105,27.527,17.431,18.944,16.437,17.437,22.603,28.357,23.399,29.257,21.606,23.624,20.087,20.053,26.209,28.418,27.741,34.39,25.663,24.683,22.871,24.71,29.327,31.427,29.957,37.05,27.551,26.38,24.46,26.911,33.182,36.004,34.024,41.204,31.425,30.569,28.014,30.208,22.657,18.56,20.025,23.623,26.835,29.133,33.079,22.804,20.59,24.149,27.309,28.139,33.553,38.545,Crunch
23.415,22.068,22.724,27.204,21.604,20.302,20.972,22.929,18.722,20.104,17.765,24.672,16.863,15.81,16.214,17.262,18.968,23.01,18.852,26.843,16.974,17.882,16.011,16.924,22.763,27.852,23.607,29.205,21.803,23.12,20.306,20.274,26.234,28.248,27.726,34.38,25.686,24.598,22.936,24.781,29.361,31.596,30.075,37.029,27.683,26.745,24.561,26.825,32.549,35.729,33.594,40.894,31.164,30.529,27.902,30.039,22.652,18.426,19.433,23.616,26.824,29.234,32.8,22.928,20.396,23.28,26.68,27.934,33.389,38.026,Crunch
23.407,21.946,22.691,27.104,21.658,20.153,20.86,22.86,18.746,20.052,17.778,24.531,16.856,15.722,16.183,17.261,18.93,21.989,18.8,26.204,16.734,17.005,15.716,16.555,22.908,27.609,23.825,28.983,21.998,22.936,20.487,20.305,26.36,28.303,27.806,34.368,25.762,24.656,22.988,24.816,29.437,31.519,30.176,37.074,27.785,26.833,24.653,26.881,32.371,35.583,33.468,40.79,31.082,30.397,27.831,29.995,22.585,18.391,18.992,23.631,26.883,29.295,32.69,22.996,20.232,22.449,26.069,27.808,33.316,37.788,Crunch
23.277,21.768,22.477,26.612,21.512,19.942,20.66,22.618,18.831,19.952,17.844,24.647,16.802,15.45,16.041,17.131,18.903,21.789,18.8,25.59,16.753,16.871,15.71,16.333,22.794,27.243,23.731,28.65,21.828,22.574,20.327,20.01,26.396,28.302,27.812,34.351,25.777,24.662,22.977,24.785,29.381,31.256,30.117,37.017,27.703,26.585,24.531,26.815,32.016,34.998,33.113,40.664,30.664,29.797,27.353,29.65,22.358,18.337,18.844,23.395,26.883,29.176,32.282,22.898,20.285,21.983,25.44,27.751,33.153,37.469,Crunch
23.389,21.829,22.481,26.271,21.547,19.997,20.682,22.585,18.781,19.868,17.823,24.651,16.759,15.181,15.89,17.177,18.986,21.902,18.926,25.244,16.99,17.174,15.936,16.285,22.538,26.622,23.485,28.567,21.493,21.94,19.996,19.737,26.071,27.888,27.419,33.964,25.356,24.229,22.533,24.311,29.224,30.348,29.892,36.697,27.428,25.919,24.294,26.662,31.839,34.313,32.94,40.568,30.45,29.205,27.104,29.547,22.348,18.266,18.93,23.047,26.471,28.808,31.996,22.771,20.305,21.747,24.834,27.348,32.502,37.02,Crunch
23.674,21.967,22.645,26.318,21.754,20.208,20.866,22.768,18.786,19.766,17.825,24.683,16.803,15.02,15.827,17.223,19.374,22.061,19.387,25.471,17.538,17.61,16.375,16.837,22.368,26.021,23.344,28.715,21.33,21.408,19.853,19.797,25.893,27.586,27.202,33.758,25.114,23.984,22.295,23.993,28.725,29.743,29.222,35.282,26.691,25.387,23.634,25.644,31.318,33.916,32.482,40.159,30.032,28.784,26.747,29.162,22.525,18.242,19.332,22.855,26.228,28.041,31.575,22.735,20.285,21.773,24.398,27.08,31.215,36.515,Crunch
23.912,22.143,22.835,26.459,21.953,20.421,20.984,22.929,18.717,19.627,17.768,24.633,16.781,14.896,15.817,17.392,19.72,22.318,19.78,25.665,17.976,17.971,16.67,17.278,22.344,25.704,23.311,28.776,21.315,21.221,19.857,19.922,25.386,26.858,26.7,33.375,24.633,23.441,21.942,23.499,28.722,29.659,29.235,35.147,26.705,25.369,23.62,25.553,30.947,33.522,32.111,39.483,29.745,28.495,26.598,28.862,22.705,18.204,19.672,22.806,25.729,28.001,31.22,22.672,20.261,21.837,24.034,26.624,30.783,35.652,Crunch
23.887,22.315,22.836,26.287,21.853,20.396,20.745,22.698,18.612,19.438,17.601,24.618,16.717,14.806,15.766,17.335,19.725,22.44,19.905,25.713,18.166,18.135,16.782,17.433,22.374,25.663,23.336,28.749,21.361,21.253,19.88,20.027,25.141,26.311,26.499,33.321,24.441,23.108,21.808,23.321,28.796,29.666,29.335,35.153,26.807,25.4,23.697,25.661,30.881,33.355,32.06,39.361,29.693,28.403,26.552,28.777,22.627,18.112,19.788,22.83,25.494,28.064,31.135,22.514,20.209,21.807,23.855,26.248,30.71,35.375,Crunch
23.616,22.183,22.489,25.685,21.309,19.809,20.04,21.911,18.163,19.495,17.465,24.632,16.607,15.01,15.596,17.226,19.777,22.557,20.027,25.655,18.388,18.38,17.051,17.577,22.341,25.613,23.33,28.679,21.372,21.249,19.854,20.047,24.921,25.734,26.332,33.295,24.287,22.826,21.716,23.207,28.876,29.738,29.415,35.169,26.867,25.471,23.733,25.688,30.886,33.292,32.091,39.23,29.703,28.398,26.584,28.734,22.13,18.024,19.927,22.81,25.29,28.12,31.115,22.178,20.145,21.758,23.692,25.907,30.705,35.155,Crunch
23.46,21.943,22.192,25.391,20.881,19.217,19.539,21.213,17.954,19.491,17.318,24.464,16.547,15.141,15.525,16.989,19.952,22.664,20.208,25.811,18.617,18.623,17.336,17.748,22.286,25.539,23.318,28.659,21.379,21.219,19.826,20.068,24.904,25.422,26.322,33.317,24.275,22.722,21.719,23.213,29.252,30.148,29.861,35.672,27.334,25.919,24.116,26.156,31.361,33.674,32.569,39.396,30.238,28.966,27.319,29.2,21.73,17.928,20.12,22.787,25.237,28.557,31.59,22.053,20.044,21.872,23.541,25.602,31.078,35.193,Crunch
23.193,21.028,21.793,25.446,20.542,18.575,19.202,20.926,15.878,18.623,15.947,23.937,15.525,14.62,14.552,16.377,20.348,22.908,20.584,25.957,19.029,19.022,17.805,18.029,22.306,25.458,23.397,28.905,21.438,21.183,19.843,20.119,25.012,25.411,26.42,33.422,24.353,22.732,21.737,23.323,29.621,30.317,30.352,36.487,27.862,26.325,24.533,26.796,30.926,32.871,32.298,39.556,30.07,28.511,27.284,29.302,21.338,16.932,20.46,22.831,25.301,29.036,31.352,21.895,19.498,21.977,23.567,25.635,31.491,34.894,Crunch
22.789,19.955,21.167,25.234,20.207,18.275,18.865,20.616,15.284,17.909,15.402,22.592,15.119,14.346,14.125,15.587,20.557,23.227,20.718,25.684,19.26,19.443,18.194,18.03,22.101,25.267,23.26,28.834,21.367,21.096,19.838,20.002,25.078,25.293,26.485,33.596,24.376,22.671,21.704,23.419,29.815,30.994,30.84,37.14,28.462,27.282,25.113,27.404,30.436,32.688,31.94,39.404,29.79,28.711,27.126,29.087,20.888,16.295,20.639,22.721,25.328,29.631,31.148,21.517,18.416,21.959,23.432,25.787,31.959,34.791,Crunch
22.173,19.269,20.342,24.479,19.84,18.139,18.403,20.155,14.728,17.203,14.672,21.962,14.517,14.061,13.75,15.043,20.443,23.145,20.548,25.381,19.194,19.529,18.331,17.784,21.926,25.158,23.164,28.831,21.315,21.022,19.821,19.941,25.06,25.283,26.472,33.676,24.354,22.679,21.67,23.447,29.666,31.447,30.834,36.999,28.566,27.894,25.333,27.447,30.417,32.969,31.993,39.277,29.853,29.015,27.227,29.033,20.35,15.742,20.544,22.647,25.33,29.773,31.223,20.98,17.899,21.718,23.32,26.115,32.059,34.875,Crunch
21.602,19.015,19.708,23.843,19.682,18.143,18.032,19.815,14.303,16.838,14.399,20.559,14.471,14.096,13.675,15.03,20.341,22.806,20.491,25.494,19.187,19.397,18.43,17.75,21.654,25.078,22.994,28.81,21.182,20.882,19.719,19.783,25.128,25.347,26.51,33.826,24.376,22.706,21.677,23.495,29.289,31.346,30.497,36.609,28.305,27.837,25.16,27.181,30.284,33.004,31.964,39.265,29.862,29.095,27.251,29.051,19.98,15.421,20.487,22.513,25.383,29.528,31.222,20.479,16.759,21.316,23.235,26.417,31.611,34.757,Crunch
21.239,19.215,19.596,23.938,19.918,18.412,17.923,19.749,14.017,16.56,14.088,20.439,14.139,13.91,13.545,14.971,20.459,22.735,20.64,25.593,19.348,19.403,18.626,17.887,21.373,24.967,22.81,28.776,21.01,20.662,19.561,19.593,25.163,25.444,26.516,33.979,24.367,22.706,21.647,23.509,29.29,31.338,30.532,36.763,28.344,27.871,25.198,27.23,30.112,32.943,31.889,39.245,29.863,29.13,27.308,29.097,19.999,15.209,20.586,22.344,25.416,29.571,31.198,20.312,16.588,21.031,23.109,26.848,31.696,34.649,Crunch
21.293,19.71,20.025,24.703,20.397,18.849,18.06,19.943,13.498,16.332,13.616,19.427,13.796,13.735,13.412,14.855,20.47,22.579,20.635,25.533,19.381,19.328,18.727,17.945,21.309,24.968,22.792,28.843,21.007,20.585,19.547,19.595,25.147,25.489,26.474,34.001,24.306,22.661,21.564,23.424,29.214,31.218,30.48,36.74,28.287,27.815,25.151,27.186,29.76,32.433,31.588,39.108,29.577,28.83,27.081,28.85,20.373,14.834,20.575,22.331,25.383,29.511,30.903,20.567,15.988,20.716,23.072,26.957,31.597,34.355,Crunch
21.69,20.247,20.537,25.373,20.723,19.162,18.229,20.157,13.758,15.648,13.684,19.574,13.634,13.221,13.239,14.838,20.232,22.23,20.396,25.456,19.175,19.062,18.65,17.895,21.396,24.99,22.856,28.884,21.073,20.589,19.606,19.638,25.049,25.428,26.368,33.98,24.188,22.485,21.401,23.316,29.191,31.216,30.475,36.725,28.294,27.881,25.156,27.174,29.714,32.353,31.542,39.084,29.519,28.804,27.0,28.786,20.765,14.7,20.387,22.379,25.277,29.514,30.85,20.944,15.804,20.464,23.09,26.961,31.539,34.269,Crunch
21.852,20.35,20.648,25.474,20.757,19.175,18.18,20.207,14.136,15.751,13.843,19.775,13.658,13.215,13.261,14.866,20.118,22.04,20.246,25.452,19.012,18.877,18.55,17.853,21.323,24.738,22.7,28.755,20.901,20.381,19.475,19.461,24.673,25.144,25.985,33.67,23.781,22.074,20.959,22.904,28.786,30.838,30.18,36.588,28.042,27.631,24.893,27.034,29.444,32.078,31.34,39.017,29.298,28.588,26.667,28.609,20.83,14.813,20.268,22.217,24.899,29.249,30.63,20.959,15.988,20.373,23.007,26.709,31.23,34.128,Crunch
