Delta1,Delta2,Delta3,Delta4,Delta5,Delta6,Delta7,Delta8,Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Alpha1,Alpha2,Alpha3,Alpha4,Alpha5,Alpha6,Alpha7,Alpha8,BetaLow1,BetaLow2,BetaLow3,BetaLow4,BetaLow5,BetaLow6,BetaLow7,BetaLow8,BetaMid1,BetaMid2,BetaMid3,BetaMid4,BetaMid5,BetaMid6,BetaMid7,BetaMid8,BetaHigh1,BetaHigh2,BetaHigh3,BetaHigh4,BetaHigh5,BetaHigh6,BetaHigh7,BetaHigh8,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Delta_Avg,Theta_Avg,Alpha_Avg,BetaLow_Avg,BetaMid_Avg,BetaHigh_Avg,Gamma_Avg,Delta_Bipolar_Avg,Theta_Bipolar_Avg,Alpha_Bipolar_Avg,BetaLow_Bipolar_Avg,BetaMid_Bipolar_Avg,BetaHigh_Bipolar_Avg,Gamma_Bipolar_Avg,Label
26.427,20.617,19.753,16.984,17.151,16.717,15.842,14.88,25.059,21.506,20.207,18.148,18.103,18.184,15.896,14.969,18.831,15.648,15.372,13.653,14.684,14.141,14.227,12.417,16.039,15.492,15.455,15.039,14.721,15.026,15.131,12.608,11.261,10.785,10.108,8.944,10.256,11.273,11.106,9.357,11.905,11.929,11.179,10.285,11.717,12.435,13.75,11.015,12.859,13.041,12.769,11.859,13.097,14.058,15.507,11.839,18.546,19.009,14.871,14.939,10.386,11.777,13.129,23.197,20.005,12.946,10.025,6.136,8.888,9.363,Blink
26.821,21.147,20.23,17.274,17.324,16.833,15.857,14.945,25.011,21.551,20.205,18.012,18.064,18.016,15.806,14.746,18.849,15.748,15.454,13.762,14.838,14.291,14.269,12.616,15.984,15.458,15.406,14.989,14.624,15.025,14.963,12.273,11.184,10.667,9.989,8.807,10.124,11.203,11.08,9.29,11.833,11.848,11.05,10.183,11.482,12.278,13.504,10.67,12.454,12.656,12.339,11.477,12.761,13.753,15.263,11.736,18.804,18.926,14.978,14.84,10.293,11.606,12.805,23.627,20.14,12.925,9.873,6.108,8.685,9.301,Blink
27.049,21.404,20.537,17.565,17.67,17.077,16.106,15.035,24.941,21.506,20.247,18.054,18.251,18.179,16.329,14.901,18.84,15.839,15.543,13.922,15.052,14.513,14.612,12.898,15.958,15.435,15.378,14.912,14.546,14.951,14.794,12.079,10.944,10.411,9.717,8.464,9.785,11.011,10.935,9.018,11.288,11.113,10.317,9.525,10.468,11.43,12.677,9.898,11.937,12.59,12.2,11.264,12.728,13.725,15.185,11.761,19.056,19.051,15.152,14.757,10.036,10.839,12.674,23.738,20.053,12.854,9.755,5.88,8.324,9.093,Blink
27.026,21.493,20.481,17.344,17.762,17.303,16.744,15.296,24.867,21.41,20.185,18.037,18.275,18.238,16.66,15.103,18.627,15.73,15.433,13.881,15.008,14.486,14.642,12.878,15.757,15.345,15.31,14.808,14.424,14.803,14.579,11.824,10.172,9.546,8.903,7.479,8.843,10.396,10.232,8.406,10.745,10.662,9.987,9.318,10.206,11.154,12.655,9.825,11.474,12.491,12.064,11.091,12.621,13.655,15.058,11.599,19.181,19.097,15.086,14.606,9.247,10.569,12.507,23.674,20.0,12.613,9.528,5.449,8.12,9.075,Blink
26.763,21.375,20.07,16.527,17.372,17.214,17.106,15.405,24.386,21.083,19.913,17.753,18.361,18.171,17.1,15.369,17.985,15.149,14.812,13.384,14.508,14.033,14.243,12.522,15.417,15.17,15.163,14.645,14.233,14.635,14.455,11.406,10.072,9.236,8.71,7.257,8.335,10.04,9.357,7.961,11.008,10.802,10.275,9.855,10.552,11.383,12.875,10.0,11.262,12.385,11.964,10.969,12.531,13.583,14.991,11.45,18.979,19.017,14.58,14.391,8.871,10.844,12.392,23.527,19.563,12.351,9.462,4.974,7.987,9.056,Blink
27.218,21.875,20.535,17.157,17.535,17.399,17.157,15.445,23.484,20.276,19.186,17.173,18.035,17.821,16.88,15.368,16.759,13.972,13.652,12.465,13.813,13.44,14.118,12.033,15.002,14.967,14.95,14.411,13.988,14.488,14.358,10.866,10.586,9.455,9.051,7.754,8.516,10.14,9.284,8.265,10.918,10.694,10.241,9.864,10.494,11.238,12.855,10.01,11.115,12.263,11.822,10.926,12.456,13.469,14.914,11.358,19.29,18.528,13.782,14.129,9.131,10.789,12.29,23.771,18.658,12.038,9.489,4.718,7.783,9.07,Blink
27.631,22.12,20.92,17.875,17.812,17.367,17.316,15.509,23.889,20.626,19.639,17.847,18.536,18.259,17.61,15.902,16.246,13.37,13.068,12.014,13.584,13.332,14.522,11.864,14.548,14.801,14.756,14.162,13.768,14.401,14.288,10.331,10.989,9.766,9.42,8.317,8.852,10.334,9.479,8.674,10.617,10.455,10.201,10.107,10.635,11.04,12.935,10.402,10.985,12.153,11.744,10.928,12.436,13.389,14.892,11.377,19.569,19.039,13.5,13.882,9.479,10.799,12.238,23.953,18.742,12.165,9.489,4.566,7.677,9.024,Blink
27.44,21.764,20.631,17.75,17.753,17.133,17.437,15.545,22.994,19.744,18.856,17.124,18.046,17.674,17.475,15.845,16.107,13.149,12.88,11.89,13.592,13.494,15.003,11.974,14.343,14.78,14.736,14.088,13.724,14.47,14.41,10.048,11.469,10.184,9.99,9.129,9.425,10.635,10.128,9.209,10.593,10.184,10.033,10.154,10.623,10.894,12.825,10.371,10.935,12.162,11.742,10.941,12.43,13.361,14.83,11.322,19.432,18.47,13.511,13.825,10.021,10.71,12.215,23.739,18.005,12.255,9.509,4.65,7.547,8.883,Blink
27.242,21.627,20.434,17.612,17.744,17.144,17.495,15.552,22.923,19.684,18.799,17.15,18.113,17.751,17.623,15.978,16.165,13.15,12.913,11.895,13.591,13.755,15.387,12.104,14.343,14.821,14.798,14.125,13.789,14.587,14.611,10.007,11.568,10.338,10.206,9.531,9.734,10.778,10.525,9.568,10.612,10.203,10.029,10.123,10.647,10.957,12.84,10.365,10.884,12.103,11.703,10.888,12.345,13.272,14.666,11.199,19.356,18.503,13.62,13.885,10.281,10.722,12.133,23.581,17.703,12.27,9.523,4.654,7.473,8.657,Blink
27.455,21.881,20.614,17.82,17.773,17.215,17.503,15.551,22.858,19.462,18.577,16.89,17.709,17.326,17.445,15.75,16.446,13.368,13.146,12.092,13.598,13.972,15.557,12.182,14.323,14.776,14.766,14.094,13.773,14.584,14.744,9.998,11.73,10.48,10.444,9.869,10.068,10.835,10.84,9.813,10.705,10.201,10.03,10.147,10.615,10.906,12.721,10.293,10.386,11.194,10.985,10.389,11.498,12.47,13.873,10.402,19.477,18.252,13.795,13.882,10.51,10.702,11.4,23.733,17.612,12.334,9.493,4.721,7.492,8.198,Blink
27.742,22.118,20.812,18.021,17.645,17.349,17.385,15.38,22.567,18.947,18.07,16.46,17.406,16.929,17.378,15.69,16.654,13.604,13.381,12.301,13.687,14.101,15.625,12.242,14.238,14.613,14.594,13.945,13.604,14.452,14.771,9.883,11.604,10.346,10.377,9.897,10.101,10.632,10.868,9.875,10.673,9.919,9.883,10.17,10.334,10.464,12.236,10.25,9.705,10.467,10.123,9.768,10.766,12.037,13.381,9.986,19.557,17.931,13.949,13.762,10.462,10.491,10.779,23.843,17.314,12.405,9.397,4.588,7.41,8.252,Blink
27.85,22.215,20.875,18.052,17.096,17.31,17.093,14.566,22.549,18.931,18.044,16.429,17.344,16.883,17.33,15.65,16.796,13.842,13.598,12.509,13.868,14.213,15.714,12.321,14.115,14.431,14.379,13.738,13.406,14.341,14.733,9.797,11.482,10.07,10.161,9.772,9.892,10.317,10.697,9.758,10.682,9.919,9.844,10.401,10.355,10.246,12.127,10.277,9.252,10.104,9.609,9.649,10.362,11.853,13.32,9.7,19.382,17.895,14.108,13.617,10.269,10.481,10.481,23.725,17.197,12.441,9.285,4.442,7.274,8.604,Blink
27.847,22.213,20.84,17.96,16.414,16.915,16.658,13.458,22.478,18.561,17.691,16.162,16.876,16.414,17.311,15.346,16.789,14.003,13.732,12.635,14.053,14.32,15.837,12.439,13.973,14.305,14.211,13.569,13.277,14.274,14.659,9.795,11.435,9.953,10.033,9.754,9.827,10.113,10.672,9.789,10.687,9.957,9.84,10.403,10.437,10.189,12.047,10.117,9.038,9.99,9.48,9.883,10.389,11.727,13.374,9.894,19.038,17.605,14.226,13.508,10.197,10.46,10.472,23.535,17.069,12.426,9.256,4.296,7.143,8.612,Blink
28.093,22.486,21.102,18.201,16.526,16.925,16.612,13.253,22.266,18.295,17.543,16.108,16.865,16.199,17.312,15.205,16.648,13.998,13.766,12.671,14.088,14.339,15.875,12.464,14.134,14.483,14.336,13.703,13.441,14.361,14.689,9.963,11.68,10.215,10.198,10.067,10.168,10.284,11.106,10.058,11.314,10.821,10.716,10.908,11.539,11.28,13.204,10.76,9.023,10.101,9.673,9.981,10.737,12.036,13.751,10.287,19.15,17.474,14.231,13.639,10.472,11.318,10.699,23.598,16.844,12.379,9.4,4.332,7.566,8.946,Blink
28.668,23.088,21.752,18.792,17.171,17.481,16.974,13.314,22.422,18.255,17.486,16.095,16.567,16.13,17.311,14.77,16.824,14.23,14.103,13.087,14.186,14.435,15.921,12.521,14.673,14.946,14.741,14.19,13.906,14.633,14.936,10.391,12.107,10.727,10.564,10.519,10.654,10.607,11.516,10.268,11.576,11.268,11.207,11.313,12.081,11.873,13.776,11.227,9.264,10.079,9.588,9.711,10.748,12.149,14.049,10.314,19.655,17.379,14.413,14.052,10.87,11.79,10.738,24.002,16.768,12.555,9.663,4.332,7.833,9.013,Blink
29.003,23.378,22.143,19.172,17.576,17.799,17.219,13.327,22.755,18.563,17.793,16.211,16.7,16.233,17.509,14.585,17.305,14.549,14.53,13.777,14.341,14.622,15.994,12.607,15.304,15.481,15.278,14.925,14.535,15.01,15.325,10.931,12.298,10.878,10.624,10.625,10.889,10.708,11.824,10.38,11.501,11.346,11.463,11.793,12.326,12.067,13.89,11.259,9.306,9.91,9.519,9.939,10.674,12.072,14.201,10.347,19.952,17.544,14.716,14.599,11.028,11.955,10.746,24.316,17.04,12.8,9.913,4.284,8.044,9.115,Blink
29.049,23.293,22.144,19.268,17.485,17.514,17.107,13.223,22.765,18.6,17.847,16.207,16.652,16.225,17.453,14.417,17.694,14.737,14.815,14.361,14.487,14.809,16.079,12.726,15.82,15.889,15.728,15.519,15.067,15.335,15.622,11.378,12.337,10.829,10.572,10.641,10.918,10.689,11.917,10.41,11.56,11.496,11.661,12.07,12.43,12.202,13.976,11.347,9.425,9.985,9.64,10.054,10.713,12.14,14.251,10.381,19.885,17.521,14.964,15.045,11.039,12.093,10.824,24.266,17.023,12.94,10.038,4.21,8.257,9.26,Blink
29.117,23.28,22.156,19.289,17.22,16.921,16.651,12.574,22.998,18.809,18.044,16.245,16.743,16.317,17.561,14.365,17.978,14.95,15.064,14.751,14.704,15.032,16.175,12.864,16.222,16.199,16.103,15.957,15.512,15.611,15.899,11.811,12.364,10.826,10.546,10.605,10.935,10.726,11.996,10.413,11.711,11.624,11.813,12.173,12.425,12.194,13.916,11.404,9.465,10.033,9.683,10.13,10.744,12.193,14.21,10.418,19.651,17.635,15.19,15.414,11.052,12.158,10.859,24.072,17.14,13.069,10.094,4.172,8.267,9.243,Blink
29.266,23.477,22.331,19.409,17.109,16.605,16.194,11.475,23.171,19.03,18.281,16.284,16.844,16.361,17.559,14.398,18.159,15.192,15.313,15.025,14.992,15.194,16.25,12.937,16.424,16.328,16.304,16.19,15.787,15.8,16.105,12.119,12.42,10.864,10.566,10.558,10.936,10.793,12.032,10.412,11.447,11.365,11.552,11.986,12.149,12.091,13.778,11.28,9.202,9.692,9.316,9.844,10.53,12.13,14.197,10.3,19.483,17.741,15.383,15.632,11.073,11.956,10.651,24.021,17.364,13.254,10.102,4.239,8.169,9.141,Blink
29.387,23.701,22.547,19.63,17.321,16.583,16.148,10.261,23.147,18.974,18.265,16.255,16.92,16.358,17.791,14.709,18.269,15.36,15.481,15.173,15.211,15.279,16.297,12.952,16.467,16.297,16.344,16.261,15.885,15.836,16.162,12.274,12.464,10.894,10.563,10.473,10.873,10.851,12.022,10.363,11.45,11.354,11.526,12.226,12.182,12.138,13.808,11.528,9.664,10.132,9.857,10.555,10.895,12.323,14.394,10.974,19.447,17.802,15.503,15.691,11.063,12.027,11.099,24.024,17.368,13.422,10.074,4.291,8.205,9.319,Blink
29.411,23.787,22.646,19.748,17.634,16.707,16.655,10.396,23.161,18.947,18.237,16.16,16.883,16.354,17.857,14.708,18.348,15.457,15.574,15.22,15.33,15.312,16.308,12.929,16.447,16.226,16.316,16.256,15.897,15.798,16.118,12.243,12.481,10.942,10.582,10.455,10.826,10.888,12.084,10.373,11.47,11.193,11.415,12.286,12.012,11.872,13.814,11.657,9.602,10.172,10.04,10.886,10.919,12.319,14.317,11.112,19.623,17.788,15.56,15.663,11.079,11.965,11.171,24.102,17.378,13.515,10.112,4.517,8.665,9.509,Blink
29.43,23.803,22.664,19.774,17.672,16.723,16.814,10.545,23.166,18.948,18.283,16.257,17.072,16.462,18.155,15.088,18.393,15.431,15.565,15.154,15.312,15.233,16.234,12.799,16.348,16.147,16.265,16.203,15.882,15.756,16.042,12.164,12.406,10.978,10.618,10.432,10.843,11.06,12.387,10.392,11.564,10.824,11.402,12.41,11.834,11.452,13.867,11.622,9.679,10.212,10.222,11.034,10.977,12.243,14.152,11.082,19.678,17.929,15.515,15.601,11.139,11.872,11.2,24.171,17.44,13.551,10.237,4.839,9.038,9.412,Blink
29.425,23.842,22.712,19.863,17.714,16.769,16.805,10.256,23.38,19.139,18.494,16.526,17.282,16.627,18.222,14.965,18.377,15.375,15.548,15.108,15.192,15.15,16.148,12.747,16.252,16.12,16.235,16.142,15.879,15.759,15.992,12.108,12.316,11.015,10.668,10.388,10.793,11.141,12.574,10.375,11.852,10.974,11.658,12.644,11.87,11.269,13.784,11.604,9.681,9.727,9.99,10.914,10.605,11.753,13.857,10.937,19.673,18.079,15.456,15.561,11.159,11.957,10.933,24.184,17.576,13.558,10.415,4.981,9.179,9.198,Blink
29.374,23.837,22.714,19.877,17.719,16.769,16.787,10.267,23.331,19.247,18.677,16.834,17.579,16.851,18.465,15.164,18.603,15.587,15.778,15.292,15.313,15.31,16.292,12.893,16.166,16.117,16.198,16.069,15.875,15.765,16.016,12.111,12.163,10.975,10.625,10.285,10.715,11.116,12.608,10.259,12.509,11.51,12.174,13.105,12.171,11.659,14.158,11.864,10.591,10.132,10.479,11.537,10.861,11.898,13.998,11.135,19.668,18.269,15.633,15.54,11.093,12.394,11.329,24.167,17.518,13.587,10.638,4.969,9.441,9.515,Blink
29.398,23.814,22.683,19.898,17.661,16.772,16.788,10.265,23.315,19.071,18.568,16.728,17.436,16.729,18.348,14.907,18.736,15.616,15.859,15.402,15.43,15.306,16.393,12.952,16.149,16.14,16.189,16.006,15.895,15.777,16.134,12.158,11.995,10.869,10.506,10.176,10.571,10.983,12.528,10.124,13.494,12.185,12.731,13.475,12.44,12.012,14.459,12.041,11.084,10.558,10.685,11.785,10.867,11.937,13.916,11.166,19.66,18.138,15.712,15.556,10.969,12.855,11.5,24.156,17.482,13.483,10.828,4.878,9.868,9.77,Blink
29.411,23.726,22.621,20.062,17.693,16.857,16.761,10.079,23.243,18.961,18.508,16.755,17.371,16.589,18.297,14.906,18.773,15.539,15.818,15.404,15.388,15.172,16.342,12.872,16.158,16.209,16.228,16.014,15.963,15.812,16.249,12.211,11.942,10.847,10.498,10.211,10.529,10.95,12.482,9.919,14.197,12.866,13.288,13.94,12.746,12.347,14.513,12.168,11.17,10.71,10.861,11.929,10.957,12.028,13.952,11.12,19.651,18.079,15.663,15.606,10.922,13.258,11.591,24.058,17.488,13.467,10.901,4.86,10.412,9.889,Blink
29.401,23.796,22.741,20.422,18.162,17.335,16.981,10.213,22.946,18.59,18.229,16.625,17.262,16.513,18.337,14.995,18.761,15.432,15.71,15.342,15.216,15.089,16.278,12.63,16.215,16.299,16.316,16.086,16.061,15.819,16.318,12.247,11.934,10.837,10.511,10.269,10.524,10.952,12.468,9.881,14.465,13.347,13.739,14.515,13.226,12.92,14.751,12.605,11.203,10.931,11.169,12.426,11.228,12.218,14.06,11.087,19.881,17.937,15.557,15.67,10.922,13.696,11.79,23.957,17.245,13.516,10.883,5.064,10.863,10.008,Blink
29.33,23.82,22.8,20.571,18.482,17.547,17.21,10.912,22.901,18.532,18.115,16.48,17.093,16.262,18.121,14.931,18.698,15.26,15.536,15.225,14.897,14.781,15.936,12.167,16.277,16.356,16.386,16.169,16.127,15.788,16.328,12.284,11.938,10.74,10.463,10.253,10.468,10.865,12.413,9.778,14.473,13.515,13.898,14.774,13.435,13.172,14.92,12.836,11.004,10.614,10.89,12.292,10.924,12.021,13.917,10.81,20.084,17.804,15.312,15.714,10.865,13.878,11.559,23.936,17.111,13.478,10.856,5.333,11.033,9.983,Blink
29.303,23.791,22.79,20.566,18.433,17.417,16.802,10.452,22.881,18.587,18.142,16.415,17.188,16.327,18.12,15.168,18.702,15.272,15.5,15.204,14.738,14.659,15.724,11.986,16.417,16.438,16.469,16.333,16.183,15.764,16.285,12.372,11.79,10.576,10.334,10.202,10.389,10.76,12.395,9.681,14.586,13.513,13.856,14.746,13.366,13.136,14.874,12.776,11.017,10.481,10.832,12.545,10.82,11.864,13.981,10.905,19.944,17.854,15.223,15.783,10.766,13.857,11.556,23.857,17.147,13.42,10.912,5.554,11.177,10.11,Blink
29.424,23.936,22.954,20.792,18.704,17.619,16.519,10.618,22.868,18.47,18.029,16.179,16.939,16.019,17.754,14.912,18.832,15.36,15.532,15.245,14.622,14.69,15.599,11.895,16.836,16.672,16.681,16.671,16.327,15.84,16.278,12.605,11.65,10.487,10.231,10.304,10.369,10.742,12.407,9.692,14.77,13.505,13.815,14.613,13.28,13.016,14.734,12.768,11.125,10.574,10.95,12.621,11.017,11.964,14.191,11.412,20.071,17.646,15.222,15.989,10.735,13.813,11.732,23.794,17.112,13.397,11.048,5.617,11.37,10.343,Blink
29.622,24.264,23.281,21.1,19.271,18.126,16.955,12.054,22.861,18.601,18.186,16.387,17.351,16.277,18.079,15.689,19.261,15.725,15.788,15.488,14.689,14.87,15.459,12.013,17.358,16.982,16.965,17.059,16.556,16.052,16.475,12.959,11.678,10.377,10.1,10.343,10.284,10.624,12.28,9.561,14.751,13.448,13.752,14.573,13.265,13.062,14.699,12.868,11.35,10.689,11.089,12.66,11.093,12.034,14.178,11.472,20.584,17.929,15.412,16.301,10.656,13.802,11.821,23.903,17.175,13.383,11.289,5.738,11.418,10.426,Blink
29.826,24.705,23.714,21.443,19.793,18.706,17.335,12.48,22.633,18.076,17.661,15.582,16.831,15.505,17.526,15.558,19.557,16.044,16.038,15.793,14.901,15.084,15.244,12.332,17.813,17.284,17.234,17.391,16.796,16.333,16.746,13.336,11.741,10.228,9.9,10.164,10.1,10.482,12.207,9.252,14.67,13.366,13.647,14.433,13.143,13.137,14.811,12.74,11.412,10.846,11.26,12.731,11.252,12.173,14.282,11.471,21.0,17.421,15.624,16.617,10.509,13.743,11.928,24.164,17.105,13.155,11.511,6.032,11.533,10.531,Blink
29.883,24.927,23.901,21.575,20.02,19.076,17.482,12.454,22.611,17.966,17.564,15.422,16.736,15.376,17.439,15.637,19.735,16.309,16.289,16.135,15.233,15.3,15.018,12.639,18.056,17.464,17.383,17.576,16.935,16.513,16.855,13.538,11.683,9.887,9.399,9.731,9.652,10.147,11.895,8.719,14.662,13.356,13.627,14.381,13.1,13.188,15.046,12.738,11.805,11.204,11.636,12.944,11.729,12.612,14.813,11.718,21.165,17.344,15.832,16.79,10.139,13.762,12.308,24.314,17.284,13.02,11.587,6.268,11.717,10.716,Blink
29.932,24.895,23.917,21.654,20.055,19.095,17.439,12.737,22.376,17.564,17.174,14.908,16.342,14.937,17.19,15.534,19.785,16.465,16.443,16.342,15.483,15.369,14.762,12.764,18.163,17.549,17.456,17.678,17.019,16.641,16.888,13.625,11.795,9.727,9.1,9.416,9.368,9.949,11.762,8.297,14.706,13.347,13.627,14.38,13.094,13.162,15.109,12.747,11.89,11.293,11.705,12.981,11.806,12.697,15.092,11.842,21.216,17.003,15.927,16.877,9.927,13.772,12.413,24.435,17.218,12.995,11.619,6.463,11.826,10.9,Blink
30.174,24.953,24.198,22.136,20.388,19.122,17.601,13.678,22.592,17.679,17.357,15.035,16.341,14.912,17.155,15.495,19.695,16.421,16.379,16.306,15.518,15.276,14.586,12.773,18.271,17.632,17.553,17.795,17.129,16.82,16.957,13.709,11.896,9.574,8.833,9.21,9.055,9.895,11.627,7.979,14.703,13.419,13.655,14.4,13.169,13.398,15.302,12.834,12.063,11.653,11.986,13.242,12.219,13.032,15.371,12.088,21.531,17.071,15.869,16.983,9.759,13.86,12.707,24.722,17.498,12.926,11.713,6.614,11.934,11.01,Blink
30.41,25.091,24.524,22.625,20.735,19.204,17.875,14.531,22.783,17.877,17.706,15.484,16.447,15.033,17.099,15.493,19.641,16.342,16.292,16.248,15.477,15.185,14.502,12.741,18.364,17.709,17.658,17.922,17.252,17.011,17.045,13.799,12.108,9.612,8.818,9.21,8.959,10.01,11.674,7.84,14.649,13.397,13.642,14.394,13.218,13.488,15.343,12.757,12.134,11.887,12.241,13.613,12.573,13.197,15.663,12.401,21.874,17.24,15.803,17.095,9.779,13.861,12.964,24.996,17.754,12.922,11.882,6.813,11.985,11.002,Blink
30.498,25.165,24.643,22.797,20.835,19.213,17.866,14.766,22.794,17.846,17.688,15.464,16.367,15.015,17.062,15.48,19.612,16.252,16.211,16.203,15.363,15.084,14.39,12.627,18.452,17.799,17.772,18.054,17.384,17.224,17.144,13.909,12.153,9.608,8.785,9.26,8.891,10.03,11.682,7.837,14.639,13.376,13.603,14.304,13.134,13.478,15.275,12.57,12.203,11.973,12.363,13.62,12.671,13.186,15.655,12.467,21.973,17.214,15.718,17.217,9.78,13.797,13.017,25.094,17.76,12.989,12.094,6.907,12.013,10.738,Blink
30.497,25.167,24.65,22.81,20.835,19.205,17.772,14.84,22.857,17.85,17.74,15.534,16.291,14.971,16.879,15.482,19.644,16.245,16.217,16.234,15.269,15.027,14.232,12.477,18.514,17.88,17.873,18.177,17.5,17.423,17.228,14.018,12.158,9.519,8.74,9.195,8.759,9.907,11.64,7.59,14.61,13.366,13.587,14.292,13.067,13.468,15.282,12.55,12.144,11.985,12.323,13.534,12.53,13.088,15.59,12.45,21.972,17.2,15.668,17.326,9.688,13.778,12.956,25.107,17.719,13.109,12.279,6.908,12.072,10.691,Blink
30.35,25.034,24.614,22.877,20.907,19.13,17.744,15.187,22.75,17.689,17.669,15.569,16.097,14.853,16.851,15.561,19.754,16.424,16.383,16.4,15.341,15.082,14.201,12.493,18.451,17.875,17.894,18.22,17.556,17.606,17.298,14.178,11.93,9.023,8.337,8.745,8.12,9.381,11.302,6.917,14.373,12.984,13.266,14.077,12.474,13.006,15.043,12.311,12.618,12.141,12.569,13.699,12.504,13.01,15.56,12.267,21.98,17.13,15.76,17.385,9.219,13.442,13.046,25.098,17.716,13.202,12.329,6.738,11.971,10.609,Blink
30.207,24.868,24.664,23.228,21.279,19.038,17.911,16.412,22.763,17.746,17.763,15.648,16.087,15.222,16.833,15.641,19.644,16.536,16.446,16.46,15.407,15.142,14.241,12.649,18.298,17.813,17.879,18.203,17.579,17.769,17.377,14.397,11.608,8.366,7.999,8.316,7.644,8.958,11.479,6.923,14.287,12.791,13.094,14.001,12.068,12.658,14.748,11.927,12.587,12.037,12.524,13.664,12.339,12.818,15.386,12.136,22.201,17.213,15.816,17.414,8.912,13.197,12.936,24.981,17.767,13.154,12.226,6.682,11.893,10.634,Blink
30.598,25.149,25.096,23.912,21.932,19.516,18.617,17.785,22.044,17.131,17.263,15.337,15.807,15.032,16.616,15.59,19.467,16.706,16.544,16.44,15.453,15.19,14.225,12.82,18.013,17.623,17.734,18.03,17.48,17.804,17.382,14.535,11.488,8.104,8.04,8.42,7.515,8.816,11.696,7.319,14.525,12.827,13.206,13.935,12.086,12.754,14.887,12.016,12.58,11.95,12.47,13.457,12.261,12.644,15.175,12.197,22.825,16.853,15.856,17.325,8.925,13.28,12.842,25.078,17.378,13.22,12.062,6.753,11.88,10.608,Blink
31.026,25.455,25.467,24.36,22.299,19.971,19.203,18.431,22.912,18.248,18.056,16.155,16.454,16.124,16.917,15.751,19.281,16.679,16.5,16.296,15.36,15.13,14.202,12.95,17.717,17.416,17.559,17.823,17.346,17.778,17.376,14.631,11.531,8.211,8.323,8.716,7.826,9.007,12.094,7.737,14.735,12.84,13.269,13.881,12.2,12.905,15.072,12.209,12.715,12.027,12.584,13.667,12.365,12.767,15.321,12.357,23.277,17.577,15.8,17.206,9.181,13.389,12.975,25.314,17.746,13.152,11.872,6.879,11.851,10.6,Blink
31.03,25.454,25.491,24.413,22.332,20.015,19.273,18.505,22.937,18.427,18.192,16.381,16.506,16.382,16.88,15.695,19.032,16.46,16.282,16.047,15.13,14.957,14.204,13.008,17.425,17.184,17.324,17.587,17.144,17.676,17.282,14.552,11.605,8.381,8.654,9.085,8.155,9.172,12.311,8.293,14.867,12.876,13.345,13.973,12.403,13.11,15.218,12.534,12.656,11.975,12.534,13.604,12.342,12.751,15.356,12.371,23.314,17.675,15.64,17.022,9.457,13.541,12.949,25.328,17.851,13.086,11.668,7.029,11.896,10.657,Blink
30.915,25.548,25.545,24.438,22.502,20.246,19.299,18.589,22.992,18.821,18.361,16.749,16.916,16.934,17.138,15.792,18.841,16.281,16.076,15.839,14.87,14.818,14.223,13.037,17.255,17.04,17.155,17.434,16.986,17.583,17.199,14.43,11.701,8.623,8.979,9.489,8.522,9.479,12.595,8.591,15.019,13.084,13.455,14.032,12.59,13.282,15.365,12.839,12.727,12.212,12.666,13.672,12.508,12.97,15.465,12.496,23.385,17.963,15.498,16.885,9.747,13.708,13.09,25.273,17.61,13.006,11.534,7.159,11.963,10.791,Blink
31.106,25.939,25.882,24.68,22.854,20.861,19.434,18.951,23.131,19.069,18.526,16.871,17.005,17.074,16.922,15.563,18.724,16.195,15.967,15.756,14.673,14.795,14.322,13.072,17.255,17.051,17.146,17.414,16.955,17.615,17.217,14.399,11.762,8.794,9.241,9.784,8.802,9.601,12.651,8.791,15.05,13.129,13.404,13.788,12.515,13.335,15.399,12.802,12.7,12.178,12.614,13.614,12.461,12.955,15.357,12.117,23.714,18.02,15.438,16.881,9.928,13.678,12.999,25.531,17.555,12.915,11.501,7.15,11.95,10.729,Blink
31.529,26.369,26.281,25.03,23.124,21.369,19.462,19.257,23.121,19.06,18.512,16.862,16.97,17.055,16.821,15.514,18.688,16.274,16.02,15.836,14.583,14.933,14.447,13.121,17.371,17.191,17.285,17.506,17.067,17.804,17.409,14.541,11.796,8.796,9.328,9.837,8.86,9.573,12.578,8.92,15.257,13.345,13.576,13.827,12.638,13.46,15.3,12.69,12.889,12.158,12.597,13.579,12.42,12.859,15.377,12.06,24.053,17.989,15.488,17.022,9.961,13.762,12.992,25.953,17.479,12.872,11.534,6.991,11.676,10.546,Blink
31.812,26.573,26.498,25.261,23.285,21.568,19.592,19.363,23.121,19.043,18.462,16.779,16.788,16.957,16.311,15.103,18.635,16.352,16.111,15.968,14.581,15.087,14.573,13.243,17.551,17.369,17.464,17.601,17.208,18.017,17.659,14.673,11.888,8.834,9.465,9.975,8.898,9.449,12.415,8.962,15.123,13.294,13.537,14.162,12.53,13.409,15.013,12.426,12.833,12.146,12.626,14.437,12.35,12.809,15.408,12.063,24.244,17.821,15.569,17.193,9.986,13.687,13.084,26.174,17.328,12.782,11.581,6.799,11.711,11.215,Blink
